cohort,novel,qi,qid,gold,G1,G2,G3,G4,G5,B1,B2,B3,Q0,correct_G1,correct_G2,correct_G3,correct_G4,correct_G5,correct_B1,correct_B2,correct_B3,correct_Q0,graph_sha256,source_signature
new10,103,4,detectiveqa_103_AIsup_anno_4,A,A,A,A,A,A,C,A,A,B,True,True,True,True,True,False,True,True,False,9ad5560631ebe2b7fecbe2ae4134ef54c090b472605fca0117978ccf4338fa2d,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\103\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\103\\q04.json""}"
new10,103,5,detectiveqa_103_AIsup_anno_5,B,C,B,C,C,B,B,B,C,B,False,True,False,False,True,True,True,False,True,9ad5560631ebe2b7fecbe2ae4134ef54c090b472605fca0117978ccf4338fa2d,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\103\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\103\\q05.json""}"
new10,104,0,detectiveqa_104_AIsup_anno_0,D,D,A,D,D,D,A,A,D,A,True,False,True,True,True,False,False,True,False,31b7c5666cf8831426c2e1d3b7838a52edc44cf8cd4164f5c64dafab744a1700,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\104\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\104\\q00.json""}"
new10,104,1,detectiveqa_104_AIsup_anno_1,A,D,B,D,D,A,D,D,D,A,False,False,False,False,True,False,False,False,True,31b7c5666cf8831426c2e1d3b7838a52edc44cf8cd4164f5c64dafab744a1700,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\104\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\104\\q01.json""}"
new10,104,2,detectiveqa_104_AIsup_anno_2,D,D,D,D,D,D,B,D,D,D,True,True,True,True,True,False,True,True,True,31b7c5666cf8831426c2e1d3b7838a52edc44cf8cd4164f5c64dafab744a1700,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\104\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\104\\q02.json""}"
new10,104,3,detectiveqa_104_AIsup_anno_3,C,A,A,A,A,A,A,A,A,B,False,False,False,False,False,False,False,False,False,31b7c5666cf8831426c2e1d3b7838a52edc44cf8cd4164f5c64dafab744a1700,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\104\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\104\\q03.json""}"
new10,104,4,detectiveqa_104_AIsup_anno_4,D,C,C,C,C,D,C,D,C,C,False,False,False,False,True,False,True,False,False,31b7c5666cf8831426c2e1d3b7838a52edc44cf8cd4164f5c64dafab744a1700,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\104\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\104\\q04.json""}"
new10,104,5,detectiveqa_104_AIsup_anno_5,D,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,31b7c5666cf8831426c2e1d3b7838a52edc44cf8cd4164f5c64dafab744a1700,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\104\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\104\\q05.json""}"
new10,104,6,detectiveqa_104_AIsup_anno_6,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,31b7c5666cf8831426c2e1d3b7838a52edc44cf8cd4164f5c64dafab744a1700,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\104\\q06.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\104\\q06.json""}"
new10,104,7,detectiveqa_104_AIsup_anno_7,D,D,B,D,D,C,B,D,D,A,True,False,True,True,False,False,True,True,False,31b7c5666cf8831426c2e1d3b7838a52edc44cf8cd4164f5c64dafab744a1700,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\104\\q07.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\104\\q07.json""}"
new10,105,0,detectiveqa_105_AIsup_anno_0,D,C,D,A,C,C,C,D,C,A,False,True,False,False,False,False,True,False,False,bda1cb24b753cb6b96493d8feaac94abfc1d23b941d0c8acba620864345ee248,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\105\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\105\\q00.json""}"
new10,105,1,detectiveqa_105_AIsup_anno_1,D,D,D,D,D,D,D,A,D,D,True,True,True,True,True,True,False,True,True,bda1cb24b753cb6b96493d8feaac94abfc1d23b941d0c8acba620864345ee248,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\105\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\105\\q01.json""}"
new10,105,2,detectiveqa_105_AIsup_anno_2,D,B,A,A,A,B,B,B,A,B,False,False,False,False,False,False,False,False,False,bda1cb24b753cb6b96493d8feaac94abfc1d23b941d0c8acba620864345ee248,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\105\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\105\\q02.json""}"
new10,105,3,detectiveqa_105_AIsup_anno_3,A,A,B,A,A,A,A,A,A,A,True,False,True,True,True,True,True,True,True,bda1cb24b753cb6b96493d8feaac94abfc1d23b941d0c8acba620864345ee248,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\105\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\105\\q03.json""}"
new10,105,4,detectiveqa_105_AIsup_anno_4,D,A,A,A,A,C,D,D,D,A,False,False,False,False,False,True,True,True,False,bda1cb24b753cb6b96493d8feaac94abfc1d23b941d0c8acba620864345ee248,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\105\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\105\\q04.json""}"
new10,105,5,detectiveqa_105_AIsup_anno_5,D,D,D,D,D,D,D,D,D,D,True,True,True,True,True,True,True,True,True,bda1cb24b753cb6b96493d8feaac94abfc1d23b941d0c8acba620864345ee248,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\105\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\105\\q05.json""}"
new10,105,6,detectiveqa_105_AIsup_anno_6,D,B,B,B,B,B,A,A,B,C,False,False,False,False,False,False,False,False,False,bda1cb24b753cb6b96493d8feaac94abfc1d23b941d0c8acba620864345ee248,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\105\\q06.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\105\\q06.json""}"
new10,106,0,detectiveqa_106_AIsup_anno_0,C,B,B,B,B,B,C,C,C,C,False,False,False,False,False,True,True,True,True,e216162d4f96815cca217c38d2e78d733c956dcb8c50ad7c38663cd767939d8a,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\106\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\106\\q00.json""}"
new10,106,1,detectiveqa_106_AIsup_anno_1,A,A,A,A,A,A,A,A,A,A,True,True,True,True,True,True,True,True,True,e216162d4f96815cca217c38d2e78d733c956dcb8c50ad7c38663cd767939d8a,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\106\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\106\\q01.json""}"
new10,106,2,detectiveqa_106_AIsup_anno_2,C,C,C,B,C,B,B,C,C,C,True,True,False,True,False,False,True,True,True,e216162d4f96815cca217c38d2e78d733c956dcb8c50ad7c38663cd767939d8a,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\106\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\106\\q02.json""}"
new10,106,3,detectiveqa_106_AIsup_anno_3,A,A,B,A,A,A,D,D,A,A,True,False,True,True,True,False,False,True,True,e216162d4f96815cca217c38d2e78d733c956dcb8c50ad7c38663cd767939d8a,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\106\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\106\\q03.json""}"
new10,106,4,detectiveqa_106_AIsup_anno_4,D,B,D,D,D,D,D,C,B,C,False,True,True,True,True,True,False,False,False,e216162d4f96815cca217c38d2e78d733c956dcb8c50ad7c38663cd767939d8a,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\106\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\106\\q04.json""}"
new10,106,5,detectiveqa_106_AIsup_anno_5,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,e216162d4f96815cca217c38d2e78d733c956dcb8c50ad7c38663cd767939d8a,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\106\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\106\\q05.json""}"
new10,106,6,detectiveqa_106_AIsup_anno_6,D,D,B,D,D,D,D,D,D,B,True,False,True,True,True,True,True,True,False,e216162d4f96815cca217c38d2e78d733c956dcb8c50ad7c38663cd767939d8a,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\106\\q06.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\106\\q06.json""}"
new10,107,0,detectiveqa_107_AIsup_anno_0,C,D,D,D,D,C,C,C,D,D,False,False,False,False,True,True,True,False,False,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q00.json""}"
new10,107,1,detectiveqa_107_AIsup_anno_1,A,D,B,D,D,A,D,D,D,B,False,False,False,False,True,False,False,False,False,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q01.json""}"
new10,107,2,detectiveqa_107_AIsup_anno_2,B,B,B,D,B,C,D,C,C,C,True,True,False,True,False,False,False,False,False,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q02.json""}"
new10,107,3,detectiveqa_107_AIsup_anno_3,B,D,D,D,D,D,D,B,D,A,False,False,False,False,False,False,True,False,False,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q03.json""}"
new10,107,4,detectiveqa_107_AIsup_anno_4,C,A,B,A,A,A,A,A,A,A,False,False,False,False,False,False,False,False,False,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q04.json""}"
new10,107,5,detectiveqa_107_AIsup_anno_5,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q05.json""}"
new10,107,6,detectiveqa_107_AIsup_anno_6,B,B,B,B,B,B,B,B,B,B,True,True,True,True,True,True,True,True,True,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q06.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q06.json""}"
new10,107,7,detectiveqa_107_AIsup_anno_7,B,D,D,A,D,C,D,B,D,B,False,False,False,False,False,False,True,False,True,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q07.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q07.json""}"
new10,107,8,detectiveqa_107_AIsup_anno_8,A,D,D,D,D,A,A,A,D,D,False,False,False,False,True,True,True,False,False,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q08.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q08.json""}"
new10,107,9,detectiveqa_107_AIsup_anno_9,B,D,B,B,B,C,D,D,D,D,False,True,True,True,False,False,False,False,False,fddceb857be5715c3808ed73a3f3a7f5a308e21ec7d2f7a76946074d551b0753,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\107\\q09.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\107\\q09.json""}"
new10,108,0,detectiveqa_108_AIsup_anno_0,C,A,A,A,A,A,A,A,A,C,False,False,False,False,False,False,False,False,True,55651dd1cc5bd24862e64dcb4096efbb80b077baff5ca9a2862e71dd73802e86,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\108\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\108\\q00.json""}"
new10,108,1,detectiveqa_108_AIsup_anno_1,B,B,B,B,B,B,B,B,B,B,True,True,True,True,True,True,True,True,True,55651dd1cc5bd24862e64dcb4096efbb80b077baff5ca9a2862e71dd73802e86,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\108\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\108\\q01.json""}"
new10,108,2,detectiveqa_108_AIsup_anno_2,A,A,A,A,A,A,A,A,C,A,True,True,True,True,True,True,True,False,True,55651dd1cc5bd24862e64dcb4096efbb80b077baff5ca9a2862e71dd73802e86,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\108\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\108\\q02.json""}"
new10,108,3,detectiveqa_108_AIsup_anno_3,A,A,D,D,D,D,D,C,A,A,True,False,False,False,False,False,False,True,True,55651dd1cc5bd24862e64dcb4096efbb80b077baff5ca9a2862e71dd73802e86,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\108\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\108\\q03.json""}"
new10,108,4,detectiveqa_108_AIsup_anno_4,A,A,A,A,A,D,B,B,A,B,True,True,True,True,False,False,False,True,False,55651dd1cc5bd24862e64dcb4096efbb80b077baff5ca9a2862e71dd73802e86,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\108\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\108\\q04.json""}"
new10,108,5,detectiveqa_108_AIsup_anno_5,A,A,A,A,A,A,A,C,A,C,True,True,True,True,True,True,False,True,False,55651dd1cc5bd24862e64dcb4096efbb80b077baff5ca9a2862e71dd73802e86,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\108\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\108\\q05.json""}"
